id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,google product category,shipping weight,sale price,sale price effective date,additional image link,product type,custom label 0
D4068U-Y,Floral Meadows - Set of 50 -  Spring Greeting Cards,"This cheerful floral meadow is a wonderful way to wish clients and employees a happy spring. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Floral_Meadows_D4068U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4068.jpg,,D4068U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Spring Greeting Card,15Off
D4069U-Y,Easter Egg Patterns - Set of 50 -  Easter Cards,"These vibrantly colored eggs are sure to brighten anyone's day. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Easter_Egg_Patterns_D4069U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4069.jpg,,D4069U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Easter Card,15Off
D4070U-Y,Retro Valentine - Set of 50 -  Valentine's Day Cards,"This Valentine's Day card has a retro design that can be sent to clients, customers and employees. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Retro_Valentine_D4070U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4070.jpg,,D4070U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Valentine's Day Card,15Off
D4071U-Y,Halloween Stripes - Set of 50 -  Halloween Cards,"Send wishes for a happy Halloween with this striped Halloween card. Featuring FSC├é┬« certified paper.

Includes 26 white envelopes for every 25 cards ordered.

Card Size: 7.5"" x 5.5""",https://postycards.com/catalog/product/Halloween_Stripes_D4071U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4071.jpg,,D4071U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Halloween Card,15Off
D4072D-Y,Celtic Patterns - Set of 50 -  St. Patrick's Day Cards,"A St. Patrick's Day card with unique Celtic patterns and a four leaf clover. Featuring FSC├é┬« certified paper.

Includes 26 white envelopes for every 25 cards ordered.

Card Size: 4.5"" x 6.25""",https://postycards.com/catalog/product/Celtic_Patterns_D4072D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4072.jpg,,D4072D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,St. Patrick's Day Card,15Off
D4073D-Y,Earth Day Bliss - Set of 50 -  Earth Day Cards,"Show your concern for the environment by sending clients and employees this Earth Day card printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Earth_Day_Bliss_D4073D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4073.jpg,,D4073D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Earth Day Card,15Off
D4074D-Y,Sweetest New Year - Set of 50 -  Jewish Holiday Cards,"This watercolor apple was painted by Posty Cards' artist Ann M. to celebrate the Jewish New Year. Featuring FSC├é┬« certified paper.

Includes 26 white envelopes for every 25 cards ordered.

Card Size: 4.5"" x 6.25""",https://postycards.com/catalog/product/Sweetest_New_Year_D4074D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4074.jpg,,D4074D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Jewish Holiday Card,15Off
D4075D-Y,Armed Services Thank You - Set of 50 -  Veteran's Day Cards,"This patriotic thank you card would be perfect to send for Veteran's Day or Memorial Day. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Armed_Services_Thank_You_D4075D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4075.jpg,,D4075D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Veteran's Day Card,15Off
D4076D-Y,Celebrate Freedom - Set of 50 -  4th of July Cards,"This patriotic card could be used for the 4th of July, Memorial Day, or Veteran's Day. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Celebrate_Freedom_D4076D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4076.jpg,,D4076D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,4th of July Card,15Off
D4077D-Y,Memorial Day - Set of 50 -  Memorial Day Cards,"A patriotic Memorial Day card to honor those who have served our country. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Memorial_Day_D4077D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4077.jpg,,D4077D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Memorial Day Card,15Off
D4078D-Y,Patriotic Tribute - Set of 50 -  Veteran's Day Cards,"A powerful Memorial Day card with American flags in the ground beside several gravestones. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Patriotic_Tribute_D4078D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4078.jpg,,D4078D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Veteran's Day Card,15Off
D4079U-Y,Happy Harvest - Set of 50 -  Fall Greeting Cards,"Help customers and clients to usher in the cooler temperatures with this Happy Autumn card. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Happy_Harvest_D4079U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4079.jpg,,D4079U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Fall Greeting Card,15Off
D4080D-Y,Floating Leaf - Set of 50 -  Fall Greeting Cards,"This card features a tranquil autumn leaf floating to the ground. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Floating_Leaf_D4080D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4080.jpg,,D4080D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Fall Greeting Card,15Off
D4081D-Y,Flip Flops - Set of 50 -  Summer Greeting Cards,"A fun summer card with brightly colored flip flops. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards.",https://postycards.com/catalog/product/Flip_Flops_D4081D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4081.jpg,,D4081D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Summer Greeting Card,15Off
D4082D-Y,Summer Fun - Set of 50 -  Summer Greeting Cards,"This carefree summer card features a lineup of flip flops on the boardwalk. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Summer_Fun_D4082D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4082.jpg,,D4082D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Summer Greeting Card,15Off
D4083D-Y,Refreshing Summer - Set of 50 -  Summer Greeting Cards,"Share a refreshing glass of fresh lemonade with clients and customers when you send this Happy Summer card. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Refreshing_Summer_D4083D,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4083.jpg,,D4083D-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Summer Greeting Card,15Off
D4084U-Y,Patterned Mother's Day - Set of 50 -  Mother's Day Cards,"An elegant Mother's Day card with a simple floral pattern. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Patterned_Mothers_Day_D4084U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4084.jpg,,D4084U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Mother's Day Card,15Off
D4085U-Y,Bright Floral Mother's Day - Set of 50 -  Mother's Day Cards,"This Mother's Day card features a bright yellow flower that is sure to brighten her day. Printed on FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/Bright_Floral_Mothers_Day_D4085U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4085.jpg,,D4085U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Mother's Day Card,15Off
D4086U-Y,57 Plymouth Father's Day - Set of 50 -  Father's Day Cards,"This classic car is the perfect way to wish your clients and customers a happy Father's Day. Featuring FSC&reg; certified paper.
Includes 26 white envelopes for every 25 cards ordered.",https://postycards.com/catalog/product/57_Plymouth_Fathers_Day_D4086U,new,33.00 USD,in stock,https://postycards.com/images/fck/Exterior/2014%20AO/D4086.jpg,,D4086U-Y,Posty Cards Inc.,Arts & Entertainment > Party & Celebration > Gift Giving > Greeting & Note Cards,1 lb,,,,Father's Day Card,15Off
